initial_FB,initial_BM,id,#FB,#BM,day,exp,FB_type,collagen,plate,change_medium,strain,outlier,medium
4000,1000,4000_1000,3159,1373.0,7,6,nmf,1,96,0,balb,0,dmem10
4000,4000,4000_4000,3723,3710.0,7,6,nmf,1,96,0,balb,0,dmem10
4000,10000,4000_10000,3384,7471.0,7,6,nmf,1,96,0,balb,0,dmem10
4000,40000,4000_40000,1737,7141.0,7,6,nmf,1,96,0,balb,0,dmem10
4000,70000,4000_70000,2136,7497.0,7,6,nmf,1,96,0,balb,0,dmem10
10000,100,10000_100,6740,358.0,7,6,nmf,1,96,0,balb,0,dmem10
10000,300,10000_300,6474,551.0,7,6,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,6280,1823.0,7,6,nmf,1,96,0,balb,0,dmem10
10000,4000,10000_4000,5601,4377.0,7,6,nmf,1,96,0,balb,0,dmem10
10000,10000,10000_10000,6223,9152.0,7,6,nmf,1,96,0,balb,0,dmem10
10000,40000,10000_40000,4520,10341.0,7,6,nmf,1,96,0,balb,0,dmem10
10000,70000,10000_70000,3907,9423.0,7,6,nmf,1,96,0,balb,0,dmem10
40000,70000,40000_70000,8970,4990.0,7,6,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,76.0,7,6,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,89.0,7,6,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,257.0,7,6,nmf,1,96,0,balb,0,dmem10
0,4000,0_4000,0,1210.0,7,6,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,1759.0,7,6,nmf,1,96,0,balb,0,dmem10
0,40000,0_40000,0,2020.0,7,6,nmf,1,96,0,balb,0,dmem10
0,70000,0_70000,0,2071.0,7,6,nmf,1,96,0,balb,0,dmem10
100,0,100_0,51,0.0,7,6,nmf,1,96,0,balb,0,dmem10
300,0,300_0,105,0.0,7,6,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,786,0.0,7,6,nmf,1,96,0,balb,0,dmem10
4000,0,4000_0,3141,0.0,7,6,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,6761,0.0,7,6,nmf,1,96,0,balb,0,dmem10
40000,0,40000_0,13653,0.0,7,6,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,63.0,3,9,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,72.0,3,10,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,57.0,3,11,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,67.0,3,12,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,74.0,3,9,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,118.0,3,10,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,91.0,3,11,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,164.0,3,12,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,56.0,3,9,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,105.0,3,10,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,136.0,3,11,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,117.0,3,12,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,522.0,3,9,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,856.0,3,10,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,607.0,3,11,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,713.0,3,12,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,776.0,3,9,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,896.0,3,10,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,761.0,3,11,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,1070.0,3,12,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,1692.0,3,9,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,1863.0,3,10,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,1616.0,3,11,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,2347.0,3,12,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,55.0,7,9,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,56.0,7,10,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,116.0,7,11,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,133.0,7,12,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,91.0,7,9,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,180.0,7,10,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,148.0,7,11,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,186.0,7,12,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,374.0,7,9,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,346.0,7,10,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,308.0,7,11,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,319.0,7,12,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,746.0,7,9,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,1100.0,7,10,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,690.0,7,11,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,959.0,7,12,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,1367.0,7,9,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,1384.0,7,10,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,1587.0,7,11,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,1596.0,7,12,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,2490.0,7,9,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,2579.0,7,10,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,1960.0,7,11,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,3558.0,7,12,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,86.0,14,9,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,97.0,14,10,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,102.0,14,11,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,88.0,14,12,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,129.0,14,9,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,109.0,14,10,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,240.0,14,11,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,174.0,14,12,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,421.0,14,9,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,555.0,14,10,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,531.0,14,11,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,428.0,14,12,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,1205.0,14,9,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,1517.0,14,10,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,1476.0,14,11,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,1009.0,14,12,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,1920.0,14,9,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,1967.0,14,10,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,2281.0,14,11,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,2079.0,14,12,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,3160.0,14,9,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,3175.0,14,10,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,2359.0,14,11,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,2218.0,14,12,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,159.0,21,9,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,127.0,21,10,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,146.0,21,11,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,155.0,21,12,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,249.0,21,9,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,197.0,21,10,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,177.0,21,11,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,345.0,21,12,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,840.0,21,9,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,315.0,21,10,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,499.0,21,11,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,630.0,21,12,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,1347.0,21,9,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,1799.0,21,10,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,1475.0,21,11,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,1246.0,21,12,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,2029.0,21,9,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,1769.0,21,10,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,1722.0,21,11,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,2053.0,21,12,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,2478.0,21,9,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,3427.0,21,10,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,2303.0,21,11,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,4436.0,21,12,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,32.0,3,9,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,26.0,3,10,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,36.0,3,11,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,46.0,3,12,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,110.0,3,9,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,79.0,3,10,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,87.0,3,11,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,89.0,3,12,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,214.0,3,9,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,151.0,3,10,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,157.0,3,11,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,108.0,3,12,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,1119.0,3,9,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,1385.0,3,10,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,954.0,3,11,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,836.0,3,12,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,1477.0,3,9,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,1407.0,3,10,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,1252.0,3,11,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,1495.0,3,12,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,2690.0,3,9,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,2855.0,3,10,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,3482.0,3,11,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,4833.0,3,12,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,94.0,7,9,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,56.0,7,10,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,50.0,7,11,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,71.0,7,12,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,128.0,7,9,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,125.0,7,10,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,88.0,7,11,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,157.0,7,12,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,553.0,7,9,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,313.0,7,10,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,283.0,7,11,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,407.0,7,12,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,1472.0,7,9,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,1628.0,7,10,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,1203.0,7,11,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,953.0,7,12,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,2097.0,7,9,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,2092.0,7,10,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,2150.0,7,11,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,1849.0,7,12,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,2450.0,7,9,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,3372.0,7,10,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,3553.0,7,11,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,4653.0,7,12,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,65.0,14,9,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,79.0,14,10,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,63.0,14,11,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,78.0,14,12,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,126.0,14,9,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,152.0,14,10,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,93.0,14,11,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,115.0,14,12,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,360.0,14,9,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,295.0,14,10,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,289.0,14,11,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,369.0,14,12,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,1333.0,14,9,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,1493.0,14,10,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,1186.0,14,11,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,878.0,14,12,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,2231.0,14,9,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,2525.0,14,10,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,2516.0,14,11,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,2452.0,14,12,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,1737.0,14,9,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,2595.0,14,10,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,2000.0,14,11,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,3028.0,14,12,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,134.0,21,9,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,130.0,21,10,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,133.0,21,11,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,181.0,21,12,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,196.0,21,9,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,250.0,21,10,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,153.0,21,11,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,249.0,21,12,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,559.0,21,9,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,369.0,21,10,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,418.0,21,11,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,578.0,21,12,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,1736.0,21,9,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,2299.0,21,10,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,1788.0,21,11,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,1733.0,21,12,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,3184.0,21,9,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,2350.0,21,10,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,2984.0,21,11,nmf,0,96,0,balb,0,dmem10
0,10000,0_10000,0,4037.0,21,12,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,3452.0,21,9,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,4035.0,21,10,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,3295.0,21,11,nmf,0,96,0,balb,0,dmem10
0,100000,0_100000,0,2741.0,21,12,nmf,0,96,0,balb,0,dmem10
100,0,100_0,30,0.0,3,8,nmf,1,96,0,balb,0,dmem10
300,0,300_0,65,0.0,3,8,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,241,0.0,3,8,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,4245,0.0,3,8,nmf,1,96,0,balb,0,dmem10
100,0,100_0,77,0.0,7,8,nmf,1,96,0,balb,0,dmem10
300,0,300_0,244,0.0,7,8,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,729,0.0,7,8,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,4173,0.0,7,8,nmf,1,96,0,balb,0,dmem10
100,0,100_0,172,0.0,14,8,nmf,1,96,0,balb,0,dmem10
300,0,300_0,263,0.0,14,8,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,1608,0.0,14,8,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,5665,0.0,14,8,nmf,1,96,0,balb,0,dmem10
100,0,100_0,60,0.0,3,8,nmf,0,96,0,balb,0,dmem10
300,0,300_0,108,0.0,3,8,nmf,0,96,0,balb,0,dmem10
1000,0,1000_0,309,0.0,3,8,nmf,0,96,0,balb,0,dmem10
10000,0,10000_0,1904,0.0,3,8,nmf,0,96,0,balb,0,dmem10
100,0,100_0,173,0.0,7,8,nmf,0,96,0,balb,0,dmem10
300,0,300_0,281,0.0,7,8,nmf,0,96,0,balb,0,dmem10
1000,0,1000_0,861,0.0,7,8,nmf,0,96,0,balb,0,dmem10
10000,0,10000_0,3926,0.0,7,8,nmf,0,96,0,balb,0,dmem10
100,0,100_0,95,0.0,14,8,nmf,0,96,0,balb,0,dmem10
300,0,300_0,272,0.0,14,8,nmf,0,96,0,balb,0,dmem10
1000,0,1000_0,1277,0.0,14,8,nmf,0,96,0,balb,0,dmem10
10000,0,10000_0,5484,0.0,14,8,nmf,0,96,0,balb,0,dmem10
100,100,100_100,71,15.0,3,8,nmf,1,96,0,balb,0,dmem10
300,100,300_100,139,15.0,3,8,nmf,1,96,0,balb,0,dmem10
1000,100,1000_100,296,15.0,3,8,nmf,1,96,0,balb,0,dmem10
10000,100,10000_100,3006,90.0,3,8,nmf,1,96,0,balb,0,dmem10
100,300,100_300,55,26.0,3,8,nmf,1,96,0,balb,0,dmem10
300,300,300_300,91,10.0,3,8,nmf,1,96,0,balb,0,dmem10
1000,300,1000_300,272,21.0,3,8,nmf,1,96,0,balb,0,dmem10
10000,300,10000_300,2390,202.0,3,8,nmf,1,96,0,balb,0,dmem10
100,1000,100_1000,31,24.0,3,8,nmf,1,96,0,balb,0,dmem10
300,1000,300_1000,68,29.0,3,8,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,224,112.0,3,8,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,2674,717.0,3,8,nmf,1,96,0,balb,0,dmem10
100,100000,100_100000,147,229.0,3,8,nmf,1,96,0,balb,0,dmem10
300,100000,300_100000,169,343.0,3,8,nmf,1,96,0,balb,0,dmem10
1000,100000,1000_100000,420,288.0,3,8,nmf,1,96,0,balb,0,dmem10
10000,100000,10000_100000,2367,2181.0,3,8,nmf,1,96,0,balb,0,dmem10
100,100,100_100,42,17.0,7,8,nmf,1,96,0,balb,0,dmem10
300,100,300_100,267,41.0,7,8,nmf,1,96,0,balb,0,dmem10
1000,100,1000_100,554,92.0,7,8,nmf,1,96,0,balb,0,dmem10
10000,100,10000_100,3794,958.0,7,8,nmf,1,96,0,balb,0,dmem10
100,300,100_300,48,31.0,7,8,nmf,1,96,0,balb,0,dmem10
300,300,300_300,133,62.0,7,8,nmf,1,96,0,balb,0,dmem10
1000,300,1000_300,568,156.0,7,8,nmf,1,96,0,balb,0,dmem10
10000,300,10000_300,2609,1176.0,7,8,nmf,1,96,0,balb,0,dmem10
100,1000,100_1000,32,61.0,7,8,nmf,1,96,0,balb,0,dmem10
300,1000,300_1000,98,84.0,7,8,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,506,501.0,7,8,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,2841,3728.0,7,8,nmf,1,96,0,balb,0,dmem10
100,100000,100_100000,185,391.0,7,8,nmf,1,96,0,balb,0,dmem10
300,100000,300_100000,445,459.0,7,8,nmf,1,96,0,balb,0,dmem10
1000,100000,1000_100000,1931,1555.0,7,8,nmf,1,96,0,balb,0,dmem10
10000,100000,10000_100000,3592,3569.0,7,8,nmf,1,96,0,balb,0,dmem10
100,100,100_100,103,9.0,3,8,nmf,0,96,0,balb,0,dmem10
300,100,300_100,189,26.0,3,8,nmf,0,96,0,balb,0,dmem10
1000,100,1000_100,573,28.0,3,8,nmf,0,96,0,balb,0,dmem10
10000,100,10000_100,3318,201.0,3,8,nmf,0,96,0,balb,0,dmem10
100,300,100_300,44,11.0,3,8,nmf,0,96,0,balb,0,dmem10
300,300,300_300,85,20.0,3,8,nmf,0,96,0,balb,0,dmem10
1000,300,1000_300,250,23.0,3,8,nmf,0,96,0,balb,0,dmem10
10000,300,10000_300,2294,185.0,3,8,nmf,0,96,0,balb,0,dmem10
100,1000,100_1000,35,32.0,3,8,nmf,0,96,0,balb,0,dmem10
300,1000,300_1000,64,56.0,3,8,nmf,0,96,0,balb,0,dmem10
1000,1000,1000_1000,179,103.0,3,8,nmf,0,96,0,balb,0,dmem10
10000,1000,10000_1000,2079,669.0,3,8,nmf,0,96,0,balb,0,dmem10
100,100000,100_100000,173,639.0,3,8,nmf,0,96,0,balb,0,dmem10
300,100000,300_100000,174,576.0,3,8,nmf,0,96,0,balb,0,dmem10
1000,100000,1000_100000,339,552.0,3,8,nmf,0,96,0,balb,0,dmem10
10000,100000,10000_100000,2410,2541.0,3,8,nmf,0,96,0,balb,0,dmem10
100,100,100_100,116,18.0,7,8,nmf,0,96,0,balb,0,dmem10
300,100,300_100,199,44.0,7,8,nmf,0,96,0,balb,0,dmem10
1000,100,1000_100,647,147.0,7,8,nmf,0,96,0,balb,0,dmem10
10000,100,10000_100,3414,785.0,7,8,nmf,0,96,0,balb,0,dmem10
100,300,100_300,61,20.0,7,8,nmf,0,96,0,balb,0,dmem10
300,300,300_300,114,45.0,7,8,nmf,0,96,0,balb,0,dmem10
1000,300,1000_300,392,170.0,7,8,nmf,0,96,0,balb,0,dmem10
10000,300,10000_300,2255,834.0,7,8,nmf,0,96,0,balb,0,dmem10
100,1000,100_1000,32,36.0,7,8,nmf,0,96,0,balb,0,dmem10
300,1000,300_1000,90,79.0,7,8,nmf,0,96,0,balb,0,dmem10
1000,1000,1000_1000,720,664.0,7,8,nmf,0,96,0,balb,0,dmem10
10000,1000,10000_1000,2435,2725.0,7,8,nmf,0,96,0,balb,0,dmem10
100,100000,100_100000,194,609.0,7,8,nmf,0,96,0,balb,0,dmem10
300,100000,300_100000,464,614.0,7,8,nmf,0,96,0,balb,0,dmem10
1000,100000,1000_100000,1354,1287.0,7,8,nmf,0,96,0,balb,0,dmem10
10000,100000,10000_100000,858,1265.0,7,8,nmf,0,96,0,balb,0,dmem10
100000,4000,100000_4000,100000,4000.0,0,2,nmf,1,96,0,balb,0,dmem10
100000,10000,100000_10000,100000,10000.0,0,2,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,100.0,0,9,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,100.0,0,10,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,100.0,0,11,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,100.0,0,12,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,300.0,0,9,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,300.0,0,10,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,300.0,0,11,nmf,1,96,0,balb,0,dmem10
0,300,0_300,0,300.0,0,12,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,1000.0,0,9,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,1000.0,0,10,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,1000.0,0,11,nmf,1,96,0,balb,0,dmem10
0,1000,0_1000,0,1000.0,0,12,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,3000.0,0,9,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,3000.0,0,10,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,3000.0,0,11,nmf,1,96,0,balb,0,dmem10
0,3000,0_3000,0,3000.0,0,12,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,10000.0,0,9,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,10000.0,0,10,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,10000.0,0,11,nmf,1,96,0,balb,0,dmem10
0,10000,0_10000,0,10000.0,0,12,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,100000.0,0,9,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,100000.0,0,10,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,100000.0,0,11,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,100000.0,0,12,nmf,1,96,0,balb,0,dmem10
0,100,0_100,0,100.0,0,9,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,100.0,0,10,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,100.0,0,11,nmf,0,96,0,balb,0,dmem10
0,100,0_100,0,100.0,0,12,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,300.0,0,9,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,300.0,0,10,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,300.0,0,11,nmf,0,96,0,balb,0,dmem10
0,300,0_300,0,300.0,0,12,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,1000.0,0,9,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,1000.0,0,10,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,1000.0,0,11,nmf,0,96,0,balb,0,dmem10
0,1000,0_1000,0,1000.0,0,12,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,3000.0,0,9,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,3000.0,0,10,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,3000.0,0,11,nmf,0,96,0,balb,0,dmem10
0,3000,0_3000,0,3000.0,0,12,nmf,0,96,0,balb,0,dmem10
